,accommodates,bathrooms,beds,price,instant_bookable,property_type_Guest suite,property_type_Condominium,property_type_House,property_type_Other,property_type_Townhouse,room_type_Hotel room,room_type_Private room,room_type_Shared room,neighborhood_Bellevue,neighborhood_Donelson,neighborhood_Downtown,neighborhood_East_Nashville,neighborhood_Madison,neighborhood_Midtown,neighborhood_North_Nashville,neighborhood_Parkwood,neighborhood_South_Nashville,neighborhood_Southeast_Nashville,neighborhood_West_Nashville,neighborhood_Whites_Creek
5172,6,1.0,1.0,100.0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
1785,6,1.5,4.0,235.0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
4757,4,1.0,0.0,88.0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
314,10,3.0,6.0,196.0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
2463,4,1.0,3.0,60.0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
3898,16,7.0,12.0,785.0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
1499,4,1.0,2.0,193.0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
4582,4,1.0,3.0,50.0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
2526,6,2.0,2.0,312.0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
3998,16,9.0,20.0,444.0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
440,4,1.0,2.0,363.0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
1730,4,1.0,1.0,120.0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
5288,6,1.0,2.0,69.0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
424,6,1.0,1.0,100.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
5073,6,2.0,3.0,529.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
2936,8,2.0,4.0,152.0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
1360,6,2.0,2.0,184.0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
3377,2,1.0,1.0,516.0,1,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0
295,8,3.0,5.0,500.0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
3107,4,1.0,1.0,75.0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
3162,8,4.0,6.0,349.0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
3787,4,1.0,2.0,159.0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
3703,4,1.0,2.0,118.0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
897,10,3.0,7.0,318.0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
39,2,1.5,1.0,70.0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0
4103,6,1.0,3.0,114.0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
1880,4,1.0,2.0,64.0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
5237,12,8.0,6.0,4513.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
3597,8,2.5,5.0,350.0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
2348,12,4.0,8.0,408.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
4959,5,1.0,2.0,147.0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
4603,8,2.5,4.0,162.0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
5599,8,3.5,4.0,155.0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
3910,6,2.0,3.0,195.0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2858,10,3.5,5.0,178.0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
296,8,2.0,4.0,700.0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
1523,4,1.0,2.0,86.0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
3344,2,1.0,1.0,48.0,1,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0
3347,6,1.5,3.0,66.0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
1403,4,1.0,2.0,99.0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
1828,12,4.5,10.0,367.0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
2765,4,1.0,2.0,79.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
4860,2,1.0,1.0,120.0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
3028,8,2.0,4.0,76.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
3004,10,3.0,5.0,299.0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0
4508,8,2.0,4.0,178.0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
4892,6,1.0,3.0,78.0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
5412,8,2.5,7.0,204.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
2425,2,1.5,1.0,50.0,1,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0
3540,16,3.5,11.0,185.0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
3777,4,1.0,1.0,98.0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
5610,4,1.0,2.0,79.0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
152,2,1.0,1.0,50.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
2045,12,2.0,8.0,285.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
5456,12,4.5,5.0,500.0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
5012,6,1.0,6.0,208.0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
3848,4,1.0,2.0,145.0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
2197,3,1.0,2.0,66.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
1975,2,1.0,1.0,112.0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
2878,4,1.0,2.0,165.0,1,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0
4610,10,2.0,4.0,200.0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
5300,6,2.0,3.0,88.0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
5486,10,3.5,6.0,133.0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
2891,12,3.5,14.0,1500.0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
2094,8,2.0,3.0,143.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
5285,6,1.0,3.0,69.0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
1233,8,4.5,1.0,500.0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
4143,8,2.0,4.0,89.0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
1875,2,1.0,2.0,65.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
3188,16,7.0,20.0,828.0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
4373,6,2.0,2.0,184.0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
888,4,1.0,2.0,64.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
5043,6,2.0,4.0,189.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
2721,4,1.0,2.0,107.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
3271,2,1.0,1.0,162.0,1,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0
649,10,2.0,5.0,168.0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5168,12,2.5,6.0,457.0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
3785,10,2.5,6.0,132.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
4924,4,1.0,1.0,62.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
4078,6,1.0,4.0,133.0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
4828,6,2.0,3.0,109.0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
1090,8,4.0,4.0,128.0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
1760,4,1.0,2.0,85.0,1,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0
2105,3,1.0,2.0,127.0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
4527,12,4.0,7.0,309.0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
2396,12,3.5,6.0,501.0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
4725,6,1.0,3.0,208.0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
3646,6,1.5,3.0,59.0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
4040,6,1.0,4.0,111.0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
458,4,2.0,2.0,150.0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
548,4,1.0,2.0,125.0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
3316,8,2.5,4.0,163.0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
1477,6,2.0,4.0,160.0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
4781,6,2.0,3.0,297.0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
3546,12,3.5,8.0,549.0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
4349,4,1.5,4.0,74.0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
298,2,1.0,1.0,63.0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
31,3,1.0,1.0,71.0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0
1391,16,6.0,22.0,272.0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
6075,12,3.5,10.0,214.0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
2633,2,1.5,1.0,118.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
1886,9,2.0,6.0,99.0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
5143,12,3.5,5.0,408.0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
4496,10,3.5,6.0,215.0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
5045,10,4.5,8.0,534.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
1404,8,2.0,4.0,200.0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
380,9,1.5,7.0,168.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
3918,12,3.0,5.0,155.0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
2789,4,1.0,2.0,103.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
5818,2,1.0,1.0,68.0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
6058,4,1.0,1.0,160.0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
1237,8,3.0,4.0,550.0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
457,3,1.0,3.0,99.0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0
5408,4,2.0,2.0,160.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
2967,12,4.5,8.0,192.0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
818,8,2.0,4.0,328.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
4202,2,1.0,1.0,99.0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
4024,16,9.0,20.0,579.0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
3771,3,1.0,1.0,67.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
3148,4,1.0,2.0,178.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
3390,5,1.0,3.0,95.0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
1399,4,1.5,2.0,80.0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0
2023,2,2.0,1.0,159.0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
1861,12,4.5,10.0,680.0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
5018,1,1.0,1.0,50.0,1,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0
642,2,1.0,1.0,87.0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0
3883,4,1.5,4.0,150.0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0
1104,2,1.0,1.0,77.0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
3821,4,1.0,2.0,159.0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
1085,12,2.0,8.0,275.0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
2841,4,1.0,1.0,95.0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
2336,12,2.5,5.0,395.0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
5593,4,1.0,2.0,57.0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
561,8,2.0,5.0,171.0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
3097,10,3.0,4.0,125.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2004,10,3.5,6.0,214.0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
2340,10,2.0,7.0,133.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
2718,8,2.5,4.0,192.0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
2443,10,3.5,5.0,309.0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
1311,4,1.0,2.0,42.0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
3039,8,2.5,6.0,299.0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
5764,5,2.0,2.0,148.0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
2846,4,1.0,2.0,62.0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
2590,6,1.0,3.0,75.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
3355,9,1.0,4.0,1364.0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
1675,11,3.5,6.0,189.0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2628,2,1.0,1.0,58.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
4393,2,1.0,1.0,55.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
1276,8,2.0,4.0,300.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
3948,4,1.0,2.0,178.0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0
4199,6,1.0,3.0,142.0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
5897,5,1.0,2.0,148.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
682,6,1.0,2.0,115.0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
3264,12,3.5,5.0,706.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
5711,12,3.0,5.0,157.0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
4348,4,1.0,1.0,100.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
3509,10,3.0,5.0,258.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
1561,10,1.5,5.0,150.0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
3122,2,1.0,1.0,50.0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
5970,5,2.0,2.0,153.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
4992,2,1.5,1.0,35.0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0
4730,10,1.0,5.0,221.0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
127,4,2.0,2.0,105.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
2902,12,4.5,11.0,193.0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
4627,8,2.0,3.0,183.0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
4572,1,1.0,1.0,50.0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0
2695,6,1.0,3.0,92.0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
5445,4,2.0,2.0,92.0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
3486,2,1.0,1.0,35.0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
5098,2,1.0,1.0,109.0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
4231,10,3.5,8.0,365.0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
5031,12,4.0,8.0,296.0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
4395,12,4.0,7.0,140.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
3721,6,1.0,3.0,328.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
616,4,1.0,2.0,118.0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
576,4,1.5,3.0,173.0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
4586,16,6.0,18.0,610.0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
1681,4,2.0,3.0,159.0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
5059,2,1.0,1.0,41.0,1,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0
1447,4,1.5,2.0,165.0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
2417,10,2.5,8.0,155.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
505,4,1.0,1.0,77.0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
4220,10,2.0,5.0,186.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
353,6,1.0,3.0,158.0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
961,6,1.0,3.0,250.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2907,10,3.0,7.0,650.0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
2807,2,1.0,1.0,106.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
4612,10,2.0,6.0,300.0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
4228,16,5.0,10.0,657.0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
3517,6,2.0,3.0,662.0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
3952,10,3.5,9.0,157.0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
43,4,1.0,3.0,75.0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
1576,4,1.0,2.0,104.0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
2395,10,2.5,6.0,218.0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
5942,4,1.0,2.0,176.0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
2662,8,2.5,6.0,110.0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
4978,4,1.0,2.0,83.0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
3529,6,2.5,3.0,138.0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
3652,12,3.0,7.0,400.0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
510,1,1.0,1.0,97.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2177,2,1.0,1.0,35.0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
1840,6,1.0,3.0,79.0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
4518,5,1.0,2.0,72.0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
4733,4,1.0,2.0,95.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
3452,6,1.0,2.0,81.0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
4793,4,1.0,2.0,89.0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
6024,2,1.0,1.0,61.0,1,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0
1293,6,3.0,3.0,467.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
5641,3,1.0,1.0,168.0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
4620,10,3.5,5.0,300.0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
141,6,1.0,1.0,104.0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
1385,4,1.0,2.0,107.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
3184,4,1.0,2.0,79.0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
5170,2,1.0,0.0,100.0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
615,10,2.0,5.0,242.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
547,12,2.0,8.0,200.0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
2856,2,1.0,1.0,99.0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0
1077,2,1.0,1.0,35.0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0
3308,6,2.0,2.0,125.0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
3732,2,1.0,3.0,89.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
1209,2,1.0,1.0,75.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
422,4,1.0,1.0,124.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
5153,6,1.0,3.0,153.0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
2397,6,1.0,2.0,78.0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
3596,5,1.0,2.0,20.0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0
876,4,1.0,1.0,200.0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
3350,2,1.0,1.0,156.0,1,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0
4022,4,1.0,2.0,117.0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
1327,4,1.0,2.0,60.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
5340,6,2.0,3.0,146.0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
759,8,2.0,2.0,220.0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
5823,5,2.0,2.0,157.0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
4368,4,1.0,1.0,79.0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
